https://coinmarketcap.com/currencies/bitcoin/historical-data/,,,,,,
Date,Open,High,Low,Close,Volume,Market_Cap
13-Oct-17,"5,464.16","5,840.30","5,436.85","5,647.21","3,615,480,064","90,812,375,040"
12-Oct-17,"4,829.58","5,446.91","4,822.00","5,446.91","2,791,610,112","80,256,729,088"
11-Oct-17,"4,789.25","4,873.73","4,751.63","4,826.48","1,222,279,936","79,578,218,496"
10-Oct-17,"4,776.21","4,922.17","4,765.10","4,781.99","1,597,139,968","79,351,848,960"
9-Oct-17,"4,614.52","4,878.71","4,564.25","4,772.02","1,968,739,968","76,656,467,968"
8-Oct-17,"4,429.67","4,624.14","4,405.64","4,610.48","1,313,869,952","73,575,424,000"
7-Oct-17,"4,369.35","4,443.88","4,321.05","4,426.89","906,928,000","72,565,055,488"
6-Oct-17,"4,324.46","4,413.27","4,320.53","4,370.81","1,069,939,968","71,810,605,056"
5-Oct-17,"4,229.88","4,362.64","4,164.05","4,328.41","1,161,769,984","70,233,686,016"
4-Oct-17,"4,319.37","4,352.31","4,210.42","4,229.36","1,116,770,048","71,712,522,240"
3-Oct-17,"4,408.46","4,432.47","4,258.89","4,317.48","1,288,019,968","73,181,331,456"
2-Oct-17,"4,395.81","4,470.23","4,377.46","4,409.32","1,431,730,048","72,963,194,880"
1-Oct-17,"4,341.05","4,403.74","4,269.81","4,403.74","1,208,210,048","72,047,304,704"
30-Sep-17,"4,166.11","4,358.43","4,160.86","4,338.71","1,207,449,984","69,136,629,760"
29-Sep-17,"4,171.62","4,214.63","4,039.29","4,163.07","1,367,049,984","69,219,221,504"
28-Sep-17,"4,197.13","4,279.31","4,109.70","4,174.73","1,712,320,000","69,633,212,416"
27-Sep-17,"3,892.94","4,210.05","3,884.82","4,200.67","1,686,880,000","64,579,231,744"
26-Sep-17,"3,928.41","3,969.89","3,869.90","3,892.35","1,043,740,032","65,161,023,488"
25-Sep-17,"3,681.58","3,950.25","3,681.58","3,926.07","1,374,210,048","61,061,095,424"
24-Sep-17,"3,796.15","3,796.15","3,666.90","3,682.84","768,014,976","62,954,283,008"
23-Sep-17,"3,629.92","3,819.21","3,594.58","3,792.40","928,113,984","60,190,023,680"
22-Sep-17,"3,628.02","3,758.27","3,553.53","3,630.70","1,194,829,952","60,152,250,368"
21-Sep-17,"3,901.47","3,916.42","3,613.63","3,631.04","1,411,480,064","64,677,552,128"
20-Sep-17,"3,916.36","4,031.39","3,857.73","3,905.95","1,213,830,016","64,918,507,520"
